group,sha256,bytes_per_file,copies_in_group,extra_bytes_in_group,path,path_classification,disposition
DUP-0001,8ce137a18af2d98a7f35c213520d9dcd3c31af0f8dc74b1a6234ecc9a70407fd,1369410,4,4108230,Java/assets/city/buildings/city/city_building_house_wide.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0533,786136550df2eca1bb06ed1b30af1efed9a75e79263829bb70e78f28a90ff4bd,34885,2,34885,Java/assets/npcs/regional/npc_regional_temperate_scholar_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0533,786136550df2eca1bb06ed1b30af1efed9a75e79263829bb70e78f28a90ff4bd,34885,2,34885,Java/assets/npcs/regional/npc_regional_temperate_scholar_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0534,718a1406af0d6f483c46483d3c44794007d5dc2b8423d9f8155744ce01803a2c,34749,2,34749,Java/assets/npcs/regional/npc_regional_highland_artisan_m_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0534,718a1406af0d6f483c46483d3c44794007d5dc2b8423d9f8155744ce01803a2c,34749,2,34749,Java/assets/npcs/regional/npc_regional_highland_artisan_m_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0535,45dae6bc2d960c0ba26a9892a95481975bbe8cb58011d0f562a326beb32c45ea,17237,3,34474,asset-review/characters/walk/npc_kael_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0535,45dae6bc2d960c0ba26a9892a95481975bbe8cb58011d0f562a326beb32c45ea,17237,3,34474,asset-review/characters/walk/npc_kael_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0535,45dae6bc2d960c0ba26a9892a95481975bbe8cb58011d0f562a326beb32c45ea,17237,3,34474,asset-review/characters/walk/npc_kael_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0536,230fcb4ad9568ecfb2ba359e2598cc309ac8eba2b5b1b3dfbec159ba05d3a486,16991,3,33982,asset-review/characters/idle/npc_blacksmith_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0536,230fcb4ad9568ecfb2ba359e2598cc309ac8eba2b5b1b3dfbec159ba05d3a486,16991,3,33982,asset-review/characters/idle/npc_blacksmith_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0536,230fcb4ad9568ecfb2ba359e2598cc309ac8eba2b5b1b3dfbec159ba05d3a486,16991,3,33982,asset-review/characters/idle/npc_blacksmith_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0537,92965f08865c90da9d01bae0d0467e329bf7822712b146dad5df2095b276231f,33906,2,33906,Java/assets/npcs/regional/npc_regional_marsh_trader_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0537,92965f08865c90da9d01bae0d0467e329bf7822712b146dad5df2095b276231f,33906,2,33906,Java/assets/npcs/regional/npc_regional_marsh_trader_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0538,c559c16988b4183eb25d8c60162d4da2a05d20acd353cb11b1611ec8e013656d,16935,3,33870,asset-review/characters/idle/npc_blacksmith_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0538,c559c16988b4183eb25d8c60162d4da2a05d20acd353cb11b1611ec8e013656d,16935,3,33870,asset-review/characters/idle/npc_blacksmith_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0538,c559c16988b4183eb25d8c60162d4da2a05d20acd353cb11b1611ec8e013656d,16935,3,33870,asset-review/characters/idle/npc_blacksmith_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0539,0d177241c59e71bf4d3d3a6df48c71868c3d79ea1e625c5ec9daf3f2e82ce872,33843,2,33843,asset-review/2026-09-22-npcs/candidate-manifest.json,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0539,0d177241c59e71bf4d3d3a6df48c71868c3d79ea1e625c5ec9daf3f2e82ce872,33843,2,33843,asset-review/2026-09-22-npcs/repair-manifest.json,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0540,598bc23301a07486671c2f7400d177a4be470db08e915daba157ee728491134a,33718,2,33718,Java/assets/npcs/regional/npc_regional_highland_trader_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0540,598bc23301a07486671c2f7400d177a4be470db08e915daba157ee728491134a,33718,2,33718,Java/assets/npcs/regional/npc_regional_highland_trader_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0541,f3c81094a428f8e42fcd093f5d3edea72bbe0ddf8c1bc4aff84c86fcfda0d9d9,16806,3,33612,asset-review/characters/idle/npc_garruk_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0541,f3c81094a428f8e42fcd093f5d3edea72bbe0ddf8c1bc4aff84c86fcfda0d9d9,16806,3,33612,asset-review/characters/idle/npc_garruk_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0541,f3c81094a428f8e42fcd093f5d3edea72bbe0ddf8c1bc4aff84c86fcfda0d9d9,16806,3,33612,asset-review/characters/idle/npc_garruk_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0542,3edb47684bdb2850cfc51517588a7ef6582ab97837cf20e50ae25011d4db059a,11196,4,33588,Java/assets/npcs/npc_kael_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0542,3edb47684bdb2850cfc51517588a7ef6582ab97837cf20e50ae25011d4db059a,11196,4,33588,Java/assets/npcs/npc_kael_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0542,3edb47684bdb2850cfc51517588a7ef6582ab97837cf20e50ae25011d4db059a,11196,4,33588,asset-review/2026-09-22-npcs/before/Java/assets/npcs/npc_kael_model.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0542,3edb47684bdb2850cfc51517588a7ef6582ab97837cf20e50ae25011d4db059a,11196,4,33588,asset-review/2026-09-22-npcs/before/Java/assets/npcs/npc_kael_model_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0543,8ec2df3d090187e2eb5c875d3732d32cd448f17f5eaaaa7f6f0cb0c912ff09c1,33531,2,33531,Java/assets/npcs/regional/npc_regional_north_farmer_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0543,8ec2df3d090187e2eb5c875d3732d32cd448f17f5eaaaa7f6f0cb0c912ff09c1,33531,2,33531,Java/assets/npcs/regional/npc_regional_north_farmer_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0544,0325c9f150b07b9e7c79d3b2be0d4da156700ca40394da7cc49fec17845dc46c,33524,2,33524,Java/assets/npcs/regional/npc_regional_north_farmer_m_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0544,0325c9f150b07b9e7c79d3b2be0d4da156700ca40394da7cc49fec17845dc46c,33524,2,33524,Java/assets/npcs/regional/npc_regional_north_farmer_m_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0545,c12649443298ac12ce6a4fa67412dae6dbae6a83490b99f4126f9d1213e3d7e1,16670,3,33340,asset-review/characters/idle/npc_bartender_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0545,c12649443298ac12ce6a4fa67412dae6dbae6a83490b99f4126f9d1213e3d7e1,16670,3,33340,asset-review/characters/idle/npc_bartender_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0545,c12649443298ac12ce6a4fa67412dae6dbae6a83490b99f4126f9d1213e3d7e1,16670,3,33340,asset-review/characters/idle/npc_bartender_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0546,0108def8ca1275ecf88a9d74cc7a914303176076638607c9ed0b8c6c24b1c7cd,33335,2,33335,Java/assets/npcs/regional/npc_regional_desert_trader_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0546,0108def8ca1275ecf88a9d74cc7a914303176076638607c9ed0b8c6c24b1c7cd,33335,2,33335,Java/assets/npcs/regional/npc_regional_desert_trader_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0547,5bc128edbd774e8b8104a42ca0ea908cdc421e91301cd479e832e5dff1fab577,16645,3,33290,asset-review/characters/idle/npc_bartender_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0547,5bc128edbd774e8b8104a42ca0ea908cdc421e91301cd479e832e5dff1fab577,16645,3,33290,asset-review/characters/idle/npc_bartender_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0547,5bc128edbd774e8b8104a42ca0ea908cdc421e91301cd479e832e5dff1fab577,16645,3,33290,asset-review/characters/idle/npc_bartender_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0548,d62af569ab4947e5dd18a4b0766e18811b843bd04609b78858813fc1b4474e69,16587,3,33174,asset-review/characters/idle/npc_garruk_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0548,d62af569ab4947e5dd18a4b0766e18811b843bd04609b78858813fc1b4474e69,16587,3,33174,asset-review/characters/idle/npc_garruk_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0548,d62af569ab4947e5dd18a4b0766e18811b843bd04609b78858813fc1b4474e69,16587,3,33174,asset-review/characters/idle/npc_garruk_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0549,7259e4e9dba1cdda22a3258a2f3520c5ebf4fef20c4885bfe3a8ff9b1a22524c,33072,2,33072,Java/assets/npcs/regional/npc_regional_marsh_artisan_m_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0549,7259e4e9dba1cdda22a3258a2f3520c5ebf4fef20c4885bfe3a8ff9b1a22524c,33072,2,33072,Java/assets/npcs/regional/npc_regional_marsh_artisan_m_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0550,e6f98a6d68e991ae01f7007fd6f025edd436a7a7b1af651790b9b856416605b0,32659,2,32659,Java/assets/npcs/regional/npc_regional_temperate_farmer_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0550,e6f98a6d68e991ae01f7007fd6f025edd436a7a7b1af651790b9b856416605b0,32659,2,32659,Java/assets/npcs/regional/npc_regional_temperate_farmer_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0551,99dd9d302f9f04ee0dc723024b30e7f026bee22c3ef441aae3bcdb3191a81165,32569,2,32569,Java/assets/npcs/regional/npc_regional_desert_healer_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0551,99dd9d302f9f04ee0dc723024b30e7f026bee22c3ef441aae3bcdb3191a81165,32569,2,32569,Java/assets/npcs/regional/npc_regional_desert_healer_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0552,3f029aa69158173af853555cb28c214d55ce762e21ed1ec0c75d6b901f7f884f,32558,2,32558,Java/assets/npcs/regional/npc_regional_desert_artisan_m_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0552,3f029aa69158173af853555cb28c214d55ce762e21ed1ec0c75d6b901f7f884f,32558,2,32558,Java/assets/npcs/regional/npc_regional_desert_artisan_m_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0553,3d8e0b8a26647a6f89a52188bbed8fe7e6e3581b9a437b2c4d07165cfba5726c,16253,3,32506,asset-review/characters/walk_articulated/npc_story_selene_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0553,3d8e0b8a26647a6f89a52188bbed8fe7e6e3581b9a437b2c4d07165cfba5726c,16253,3,32506,asset-review/characters/walk_articulated/npc_story_selene_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0553,3d8e0b8a26647a6f89a52188bbed8fe7e6e3581b9a437b2c4d07165cfba5726c,16253,3,32506,asset-review/characters/walk_articulated/npc_story_selene_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0554,a15f172d2fb574e37cb4890c3f18910747860764335012a7e02f10edc9f34108,32409,2,32409,Java/assets/interiors/props/household/interior_wall_banner_lion.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0554,a15f172d2fb574e37cb4890c3f18910747860764335012a7e02f10edc9f34108,32409,2,32409,asset-review/household-expansion/candidates/household/wall_banner.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0555,e8a641c01a8c9ccfbe9a74f266c96dd877c7c33f08fa84064d7a7ec2231153a8,32365,2,32365,Java/assets/npcs/regional/npc_regional_desert_miner_m_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0555,e8a641c01a8c9ccfbe9a74f266c96dd877c7c33f08fa84064d7a7ec2231153a8,32365,2,32365,Java/assets/npcs/regional/npc_regional_desert_miner_m_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0556,661cf6dddcfe1a40f4827595061a14f70ab9f754ba7c35e1a1e8118bd74cc916,16117,3,32234,asset-review/characters/idle/npc_merchant_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0556,661cf6dddcfe1a40f4827595061a14f70ab9f754ba7c35e1a1e8118bd74cc916,16117,3,32234,asset-review/characters/idle/npc_merchant_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0556,661cf6dddcfe1a40f4827595061a14f70ab9f754ba7c35e1a1e8118bd74cc916,16117,3,32234,asset-review/characters/idle/npc_merchant_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0557,a42fcdc78c0617ecbb504da735edd0509fe218009b851e3a9a2f97cf81f2acf3,32219,2,32219,Java/assets/npcs/regional/npc_regional_marsh_miner_m_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0557,a42fcdc78c0617ecbb504da735edd0509fe218009b851e3a9a2f97cf81f2acf3,32219,2,32219,Java/assets/npcs/regional/npc_regional_marsh_miner_m_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0558,44484bf34ebfc2f018dccce0d70888b0705593d0c67e1d42d01ec647766987a1,16048,3,32096,asset-review/characters/walk_articulated/npc_story_selene_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0558,44484bf34ebfc2f018dccce0d70888b0705593d0c67e1d42d01ec647766987a1,16048,3,32096,asset-review/characters/walk_articulated/npc_story_selene_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0558,44484bf34ebfc2f018dccce0d70888b0705593d0c67e1d42d01ec647766987a1,16048,3,32096,asset-review/characters/walk_articulated/npc_story_selene_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0559,97702eff8e4017b7b75d7bc887e5681c06037272ad0e144ba15991cbfbe4df98,31863,2,31863,Java/assets/npcs/regional/npc_regional_highland_scholar_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0559,97702eff8e4017b7b75d7bc887e5681c06037272ad0e144ba15991cbfbe4df98,31863,2,31863,Java/assets/npcs/regional/npc_regional_highland_scholar_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0560,8baa717d64489530c674fa68e0b58529c74292e97c2bcf390e192cd7dfd71c75,15886,3,31772,asset-review/characters/idle/npc_merchant_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0560,8baa717d64489530c674fa68e0b58529c74292e97c2bcf390e192cd7dfd71c75,15886,3,31772,asset-review/characters/idle/npc_merchant_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0560,8baa717d64489530c674fa68e0b58529c74292e97c2bcf390e192cd7dfd71c75,15886,3,31772,asset-review/characters/idle/npc_merchant_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0561,451cebe5de1068f39b9701e28e94e0c4b279c366185ada6c71f8333c0269eddc,31635,2,31635,Java/assets/interiors/props/household/interior_wall_books.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0561,451cebe5de1068f39b9701e28e94e0c4b279c366185ada6c71f8333c0269eddc,31635,2,31635,asset-review/household-expansion/candidates/household/wall_books.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0562,95cc03e27350625a8fee9f457369fd1f3baa35dacfa866f7aab5b46edbe23e56,31594,2,31594,Java/assets/npcs/regional/npc_regional_desert_scholar_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0562,95cc03e27350625a8fee9f457369fd1f3baa35dacfa866f7aab5b46edbe23e56,31594,2,31594,Java/assets/npcs/regional/npc_regional_desert_scholar_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0563,1ae2ca4cb66a4d612d2fdde81a7502ca1a49e23f8332e932ea4dd26034b005eb,15782,3,31564,asset-review/characters/idle/npc_elowen_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0563,1ae2ca4cb66a4d612d2fdde81a7502ca1a49e23f8332e932ea4dd26034b005eb,15782,3,31564,asset-review/characters/idle/npc_elowen_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0563,1ae2ca4cb66a4d612d2fdde81a7502ca1a49e23f8332e932ea4dd26034b005eb,15782,3,31564,asset-review/characters/idle/npc_elowen_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0564,a226a382c3f33e7808acc83d3360ac593efc028cf0e3c8916c96f53c1400c0f4,15700,3,31400,asset-review/characters/idle/npc_mira_sunwarden_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0564,a226a382c3f33e7808acc83d3360ac593efc028cf0e3c8916c96f53c1400c0f4,15700,3,31400,asset-review/characters/idle/npc_mira_sunwarden_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0564,a226a382c3f33e7808acc83d3360ac593efc028cf0e3c8916c96f53c1400c0f4,15700,3,31400,asset-review/characters/idle/npc_mira_sunwarden_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0565,98b453b44004d9d9f29de0378854d2d9d3595bafc642aca61d72ef007d8ed253,15640,3,31280,asset-review/characters/walk/npc_quartermaster_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0565,98b453b44004d9d9f29de0378854d2d9d3595bafc642aca61d72ef007d8ed253,15640,3,31280,asset-review/characters/walk/npc_quartermaster_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0565,98b453b44004d9d9f29de0378854d2d9d3595bafc642aca61d72ef007d8ed253,15640,3,31280,asset-review/characters/walk/npc_quartermaster_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0566,3d85b4409669a8ef028b4a87a5558a8ddcc177dd62a424da1e8f8e05cb16a058,15629,3,31258,asset-review/characters/idle/npc_rowan_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
